nid,pax,avg_fare,ticket_type,leg1,leg2,leg3,leg4
793647,5,1214.0,economy,34075,,,
793648,82,1215.0,economy,34075,,,
793649,1,1236.0,economy,34075,,,
793650,1,1536.0,economy,34075,,,
793651,1,1591.0,economy,34075,,,
793652,1,1730.0,economy,34075,,,
793831,2,250.0,economy,34019,,,
793832,1,258.0,economy,34019,,,
793833,3,262.0,economy,34019,,,
793834,1,265.0,economy,34019,,,
793835,5,267.0,economy,34019,,,
793836,2,278.0,economy,34019,,,
793837,16,303.0,economy,34019,,,
793838,39,316.0,economy,34019,,,
793839,90,328.0,economy,34019,,,
793840,3,336.0,economy,34019,,,
793841,37,362.0,economy,34019,,,
793842,128,382.0,economy,34019,,,
793843,5,396.0,economy,34019,,,
793844,1,399.0,economy,34019,,,
793845,1,406.0,economy,34019,,,
793846,1,484.0,economy,34019,,,
793847,13,1278.0,economy,34019,,,
793848,77,1280.0,economy,34019,,,
793849,10,1300.0,economy,34019,,,
793850,1,1401.0,economy,34019,,,
793851,1,1455.0,economy,34019,,,
793852,1,1479.0,economy,34019,,,
793853,1,1555.0,economy,34019,,,
793967,1,2598.0,flex,34149,,,
793968,5,245.0,economy,34149,,,
793969,7,280.0,economy,34149,,,
793970,2,286.0,economy,34149,,,
793971,2,287.0,economy,34149,,,
793972,1,288.0,economy,34149,,,
793973,35,289.0,economy,34149,,,
793974,2,290.0,economy,34149,,,
793975,1,294.0,economy,34149,,,
793976,6,300.0,economy,34149,,,
793977,3,302.0,economy,34149,,,
793978,16,319.0,economy,34149,,,
793979,5,324.0,economy,34149,,,
793980,29,325.0,economy,34149,,,
793981,37,339.0,economy,34149,,,
793982,30,1142.0,economy,34149,,,
793983,49,1147.0,economy,34149,,,
793984,1,2428.0,economy,34149,,,
794086,3,2411.0,flex,34057,,,
794087,11,304.0,economy,34057,,,
794088,25,306.0,economy,34057,,,
794089,10,309.0,economy,34057,,,
794090,40,310.0,economy,34057,,,
794091,1,315.0,economy,34057,,,
794092,18,328.0,economy,34057,,,
794093,7,329.0,economy,34057,,,
794094,52,334.0,economy,34057,,,
794095,7,336.0,economy,34057,,,
794096,3,339.0,economy,34057,,,
794097,3,341.0,economy,34057,,,
794098,6,406.0,economy,34057,,,
794099,31,415.0,economy,34057,,,
794100,1,425.0,economy,34057,,,
794101,4,442.0,economy,34057,,,
794102,39,463.0,economy,34057,,,
794103,3,1423.0,economy,34057,,,
794104,15,1428.0,economy,34057,,,
794105,23,1433.0,economy,34057,,,
794106,41,1439.0,economy,34057,,,
794107,2,2101.0,economy,34057,,,
794108,2,2163.0,economy,34057,,,
794109,2,2284.0,economy,34057,,,
794719,27,1210.0,flex,34919,,,
794720,1,1212.0,flex,34919,,,
794721,1,94.0,economy,34919,,,
794722,2,219.0,economy,34919,,,
794723,64,238.0,economy,34919,,,
794724,13,241.0,economy,34919,,,
794725,15,242.0,economy,34919,,,
794726,1,245.0,economy,34919,,,
794727,2,246.0,economy,34919,,,
794728,1,324.0,economy,34919,,,
794729,1,347.0,economy,34919,,,
794730,1,352.0,economy,34919,,,
794731,1,361.0,economy,34919,,,
794732,1,370.0,economy,34919,,,
794733,1,375.0,economy,34919,,,
794734,58,376.0,economy,34919,,,
794735,13,378.0,economy,34919,,,
794736,13,379.0,economy,34919,,,
794737,13,387.0,economy,34919,,,
794738,6,389.0,economy,34919,,,
794739,28,400.0,economy,34919,,,
794740,1,415.0,economy,34919,,,
794741,1,429.0,economy,34919,,,
794742,2,1138.0,economy,34919,,,
794743,1,1139.0,economy,34919,,,
794744,7,1192.0,economy,34919,,,
794745,1,1202.0,economy,34919,,,
794746,28,1210.0,economy,34919,,,
794828,21,1388.0,flex,34863,,,
794829,1,1393.0,flex,34863,,,
794830,3,1434.0,flex,34863,,,
794831,5,2439.0,flex,34863,,,
794832,1,47.0,economy,34863,,,
794833,3,185.2,economy,34863,,,
794834,1,194.0,economy,34863,,,
794835,2,201.0,economy,34863,,,
794836,15,203.0,economy,34863,,,
794837,5,204.0,economy,34863,,,
794838,165,209.0,economy,34863,,,
794839,3,215.0,economy,34863,,,
794840,2,238.0,economy,34863,,,
794841,1,254.2,economy,34863,,,
794842,1,331.0,economy,34863,,,
794843,1,332.0,economy,34863,,,
794844,1,348.0,economy,34863,,,
794845,15,355.0,economy,34863,,,
794846,18,359.0,economy,34863,,,
794847,1,362.0,economy,34863,,,
794848,2,364.0,economy,34863,,,
794849,1,380.0,economy,34863,,,
794850,1,384.0,economy,34863,,,
794851,1,404.0,economy,34863,,,
794852,8,550.0,economy,34863,,,
794853,2,571.0,economy,34863,,,
794854,1,598.0,economy,34863,,,
794855,6,1368.0,economy,34863,,,
794856,2,1378.0,economy,34863,,,
794857,4,1388.0,economy,34863,,,
794858,1,1756.0,economy,34863,,,
794933,1,1563.0,flex,34757,,,
794934,1,1565.0,flex,34757,,,
794935,1,1574.0,flex,34757,,,
794936,24,1581.0,flex,34757,,,
794937,1,1606.0,flex,34757,,,
794938,3,1625.0,flex,34757,,,
794939,2,1646.0,flex,34757,,,
794940,6,2415.0,flex,34757,,,
794941,1,2439.0,flex,34757,,,
794942,4,2491.0,flex,34757,,,
794943,1,40.0,economy,34757,,,
794944,8,206.0,economy,34757,,,
794945,121,214.0,economy,34757,,,
794946,4,215.0,economy,34757,,,
794947,43,216.0,economy,34757,,,
794948,2,217.0,economy,34757,,,
794949,3,218.0,economy,34757,,,
794950,6,219.0,economy,34757,,,
794951,3,220.0,economy,34757,,,
794952,1,221.0,economy,34757,,,
794953,2,224.0,economy,34757,,,
794954,1,247.0,economy,34757,,,
794955,1,285.0,economy,34757,,,
794956,1,308.0,economy,34757,,,
794957,2,317.0,economy,34757,,,
794958,14,323.0,economy,34757,,,
794959,15,326.0,economy,34757,,,
794960,2,331.0,economy,34757,,,
794961,3,333.0,economy,34757,,,
794962,19,346.0,economy,34757,,,
794963,1,349.0,economy,34757,,,
794964,1,362.0,economy,34757,,,
794965,2,367.0,economy,34757,,,
794966,1,375.0,economy,34757,,,
794967,1,386.0,economy,34757,,,
794968,1,398.0,economy,34757,,,
794969,1,422.0,economy,34757,,,
794970,6,438.0,economy,34757,,,
794971,10,439.0,economy,34757,,,
794972,17,445.0,economy,34757,,,
794973,5,475.0,economy,34757,,,
794974,2,1373.0,economy,34757,,,
794975,1,1552.0,economy,34757,,,
794976,5,1559.0,economy,34757,,,
794977,33,1563.0,economy,34757,,,
794978,1,1786.0,economy,34757,,,
794979,1,1838.0,economy,34757,,,
794980,1,2107.0,economy,34757,,,
794981,1,2177.0,economy,34757,,,
794982,1,2287.0,economy,34757,,,
794983,1,2371.0,economy,34757,,,
794984,1,2864.0,economy,34757,,,
797215,2,204.0,flex,34731,,,
797216,4,1540.0,flex,34731,,,
797217,4,1670.0,flex,34731,,,
797218,2,1741.0,flex,34731,,,
797219,2,1803.0,flex,34731,,,
797220,40,151.0,economy,34731,,,
797221,17,152.0,economy,34731,,,
797222,66,159.0,economy,34731,,,
797223,30,166.0,economy,34731,,,
797224,2,169.0,economy,34731,,,
797225,10,170.0,economy,34731,,,
797226,2,176.0,economy,34731,,,
797227,2,177.0,economy,34731,,,
797228,42,180.0,economy,34731,,,
797229,12,264.4,economy,34731,,,
797230,2,644.0,economy,34731,,,
797231,2,2971.0,economy,34731,,,
797286,8,1700.0,flex,34483,,,
797287,2,154.0,economy,34483,,,
797288,6,156.0,economy,34483,,,
797289,79,162.0,economy,34483,,,
797290,2,198.0,economy,34483,,,
797291,6,208.0,economy,34483,,,
797292,10,238.0,economy,34483,,,
797293,33,239.0,economy,34483,,,
797297,1,276.0,flex,34388,,,
797298,1,314.0,flex,34388,,,
797299,1,316.0,flex,34388,,,
797300,1,1662.0,flex,34388,,,
797301,1,1699.0,flex,34388,,,
797302,1,1743.0,flex,34388,,,
797303,1,1767.0,flex,34388,,,
797304,4,1828.0,flex,34388,,,
797305,1,4587.0,flex,34388,,,
797306,6,138.0,economy,34388,,,
797307,18,142.0,economy,34388,,,
797308,5,143.0,economy,34388,,,
797309,1,148.0,economy,34388,,,
797310,85,153.0,economy,34388,,,
797311,1,160.0,economy,34388,,,
797312,1,164.0,economy,34388,,,
797313,6,169.0,economy,34388,,,
797314,2,197.0,economy,34388,,,
797315,9,221.0,economy,34388,,,
797316,4,225.0,economy,34388,,,
797317,6,251.0,economy,34388,,,
797318,3,264.0,economy,34388,,,
797319,10,267.0,economy,34388,,,
797320,1,676.0,economy,34388,,,
797321,1,3453.0,economy,34388,,,
797333,141,363.0,economy,34616,,,
797334,3,1727.0,flex,34590,,,
797335,3,1865.0,flex,34590,,,
797336,1,1996.0,flex,34590,,,
797337,1,115.0,economy,34590,,,
797338,1,133.0,economy,34590,,,
797339,1,172.0,economy,34590,,,
797340,11,176.0,economy,34590,,,
797341,97,188.0,economy,34590,,,
797342,2,190.0,economy,34590,,,
797343,2,191.0,economy,34590,,,
797344,4,201.0,economy,34590,,,
797345,2,202.0,economy,34590,,,
797346,1,314.0,economy,34590,,,
797347,3,318.0,economy,34590,,,
797348,5,320.0,economy,34590,,,
797349,6,329.0,economy,34590,,,
797350,5,339.0,economy,34590,,,
797351,4,359.0,economy,34590,,,
797362,8,447.0,flex,34951,,,
797363,1,1920.0,flex,34951,,,
797364,7,1968.0,flex,34951,,,
797365,52,376.0,economy,34951,,,
797366,1,380.0,economy,34951,,,
797367,1,432.0,economy,34951,,,
797368,71,447.0,economy,34951,,,
797374,10,1879.0,flex,34686,,,
797375,28,1887.0,flex,34686,,,
797376,1,1919.0,flex,34686,,,
797377,1,1954.0,flex,34686,,,
797378,1,3294.0,flex,34686,,,
797379,1,226.0,economy,34686,,,
797380,1,241.0,economy,34686,,,
797381,5,243.0,economy,34686,,,
797382,1,255.0,economy,34686,,,
797383,17,257.0,economy,34686,,,
797384,8,259.0,economy,34686,,,
797385,2,261.0,economy,34686,,,
797386,2,262.0,economy,34686,,,
797387,1,264.0,economy,34686,,,
797388,1,271.0,economy,34686,,,
797389,1,288.0,economy,34686,,,
797390,1,293.0,economy,34686,,,
797391,1,318.0,economy,34686,,,
797392,2,322.0,economy,34686,,,
797393,1,339.0,economy,34686,,,
797394,1,342.0,economy,34686,,,
797395,1,343.0,economy,34686,,,
797396,51,364.0,economy,34686,,,
797397,1,367.0,economy,34686,,,
797398,1,370.0,economy,34686,,,
797399,6,532.0,economy,34686,,,
797400,1,1844.0,economy,34686,,,
797401,1,1855.0,economy,34686,,,
797402,1,1879.0,economy,34686,,,
797611,1,316.0,flex,34615,,,
797612,1,1438.0,flex,34615,,,
797613,1,1521.0,flex,34615,,,
797614,118,167.0,economy,34615,,,
797615,1,250.0,economy,34615,,,
797616,20,258.0,economy,34615,,,
797667,2,271.0,flex,34395,,,
797668,2,179.0,economy,34395,,,
797669,72,181.0,economy,34395,,,
797670,2,193.0,economy,34395,,,
797671,3,194.0,economy,34395,,,
797672,1,201.0,economy,34395,,,
797673,18,208.0,economy,34395,,,
797674,16,237.0,economy,34395,,,
797675,1,286.4,economy,34395,,,
797676,27,1866.0,economy,34395,,,
797742,2,326.0,flex,34654,,,
797743,4,337.0,flex,34654,,,
797744,2,342.0,flex,34654,,,
797745,2,1750.0,flex,34654,,,
797746,2,1757.0,flex,34654,,,
797747,3,1776.0,flex,34654,,,
797748,2,1797.0,flex,34654,,,
797749,2,1849.0,flex,34654,,,
797750,4,1865.0,flex,34654,,,
797751,5,175.9,economy,34654,,,
797752,15,187.0,economy,34654,,,
797753,2,189.0,economy,34654,,,
797754,3,206.0,economy,34654,,,
797755,4,217.0,economy,34654,,,
797756,3,221.0,economy,34654,,,
797757,59,227.0,economy,34654,,,
797758,2,235.8,economy,34654,,,
797759,4,238.0,economy,34654,,,
797760,2,239.0,economy,34654,,,
797761,2,245.0,economy,34654,,,
797762,2,246.0,economy,34654,,,
797763,2,278.0,economy,34654,,,
797764,11,285.0,economy,34654,,,
797765,4,287.7,economy,34654,,,
797766,5,297.0,economy,34654,,,
797767,3,298.0,economy,34654,,,
797768,2,319.0,economy,34654,,,
797769,9,324.0,economy,34654,,,
797770,2,342.4,economy,34654,,,
797771,2,534.0,economy,34654,,,
797772,2,762.0,economy,34654,,,
797773,2,800.0,economy,34654,,,
797774,13,1776.0,economy,34654,,,
797775,2,1959.0,economy,34654,,,
797806,9,1481.0,flex,34822,,,
797807,4,1494.0,flex,34822,,,
797808,3,1514.0,flex,34822,,,
797809,3,1575.0,flex,34822,,,
797810,1,3712.0,flex,34822,,,
797811,36,272.0,economy,34822,,,
797812,2,278.0,economy,34822,,,
797813,2,282.0,economy,34822,,,
797814,3,289.0,economy,34822,,,
797815,1,301.0,economy,34822,,,
797816,1,303.0,economy,34822,,,
797817,2,311.0,economy,34822,,,
797818,43,331.0,economy,34822,,,
797819,3,334.0,economy,34822,,,
797820,1,337.0,economy,34822,,,
797821,1,551.0,economy,34822,,,
797822,1,1402.0,economy,34822,,,
797823,1,1458.0,economy,34822,,,
797824,81,1481.0,economy,34822,,,
797825,2,1497.0,economy,34822,,,
797826,1,1588.0,economy,34822,,,
797827,1,1588.6,economy,34822,,,
797829,2,181.3,flex,34311,,,
797830,2,205.9,flex,34311,,,
797831,3,229.2,flex,34311,,,
797832,2,311.2,flex,34311,,,
797833,2,364.2,flex,34311,,,
797834,1,411.1,flex,34311,,,
797835,4,1130.3,flex,34311,,,
797836,1,1218.1,flex,34311,,,
797837,1,1456.0,flex,34311,,,
797838,1,1467.0,flex,34311,,,
797839,1,1509.0,flex,34311,,,
797840,1,1510.0,flex,34311,,,
797841,3,1520.0,flex,34311,,,
797842,1,1545.0,flex,34311,,,
797843,1,1616.0,flex,34311,,,
797844,3,165.2,economy,34311,,,
797845,3,180.1,economy,34311,,,
797846,12,181.3,economy,34311,,,
797847,3,198.7,economy,34311,,,
797848,1,202.4,economy,34311,,,
797849,5,205.9,economy,34311,,,
797850,1,222.1,economy,34311,,,
797851,1,229.0,economy,34311,,,
797852,2,246.2,economy,34311,,,
797853,5,260.6,economy,34311,,,
797854,2,261.0,economy,34311,,,
797855,4,268.2,economy,34311,,,
797856,3,269.2,economy,34311,,,
797857,2,276.5,economy,34311,,,
797858,6,281.4,economy,34311,,,
797859,5,283.0,economy,34311,,,
797860,2,284.4,economy,34311,,,
797861,6,290.0,economy,34311,,,
797862,12,294.0,economy,34311,,,
797863,1,298.0,economy,34311,,,
797864,9,303.6,economy,34311,,,
797865,11,308.0,economy,34311,,,
797866,12,311.2,economy,34311,,,
797867,17,317.0,economy,34311,,,
797868,1,319.0,economy,34311,,,
797869,1,322.0,economy,34311,,,
797870,2,322.8,economy,34311,,,
797871,1,326.0,economy,34311,,,
797872,1,330.2,economy,34311,,,
797873,10,364.2,economy,34311,,,
797874,7,403.2,economy,34311,,,
797875,1,411.1,economy,34311,,,
797876,2,418.7,economy,34311,,,
797877,1,500.3,economy,34311,,,
797878,1,783.4,economy,34311,,,
797879,2,1343.0,economy,34311,,,
797880,1,1350.0,economy,34311,,,
797881,1,1422.0,economy,34311,,,
797882,3,1443.0,economy,34311,,,
797883,9,1456.0,economy,34311,,,
797884,1,1847.5,economy,34311,,,
797903,15,1665.0,flex,34579,,,
797904,3,1677.0,flex,34579,,,
797905,1,1737.0,flex,34579,,,
797906,1,2988.0,flex,34579,,,
797907,2,180.0,economy,34579,,,
797908,2,184.0,economy,34579,,,
797909,28,192.0,economy,34579,,,
797910,63,201.0,economy,34579,,,
797911,2,204.0,economy,34579,,,
797912,23,276.0,economy,34579,,,
797913,1,279.0,economy,34579,,,
797914,17,318.0,economy,34579,,,
797915,1,343.0,economy,34579,,,
797916,12,1665.0,economy,34579,,,
797922,18,1642.0,flex,34821,,,
797923,1,1677.0,flex,34821,,,
797924,44,153.0,economy,34821,,,
797925,43,195.0,economy,34821,,,
797926,2,215.0,economy,34821,,,
797927,1,233.0,economy,34821,,,
797928,2,234.0,economy,34821,,,
797929,1,246.0,economy,34821,,,
797930,1,254.0,economy,34821,,,
797931,43,290.0,economy,34821,,,
797932,3,316.0,economy,34821,,,
797933,1,326.0,economy,34821,,,
797934,2,328.0,economy,34821,,,
797935,1,608.0,economy,34821,,,
797936,1,871.0,economy,34821,,,
797937,8,1368.4,economy,34821,,,
797938,1,1610.0,economy,34821,,,
797939,29,1642.0,economy,34821,,,
797941,11,1555.0,flex,34484,,,
797942,2,1604.0,flex,34484,,,
797943,4,1679.0,flex,34484,,,
797944,2,1707.0,flex,34484,,,
797945,7,306.0,economy,34484,,,
797946,2,360.0,economy,34484,,,
797947,18,365.0,economy,34484,,,
797948,57,383.0,economy,34484,,,
797949,2,384.0,economy,34484,,,
797950,4,391.0,economy,34484,,,
797951,22,392.0,economy,34484,,,
797952,18,393.0,economy,34484,,,
797953,2,395.0,economy,34484,,,
797954,2,400.0,economy,34484,,,
797955,5,404.0,economy,34484,,,
797956,11,412.0,economy,34484,,,
797957,40,421.0,economy,34484,,,
797958,7,432.0,economy,34484,,,
797959,4,439.0,economy,34484,,,
797960,2,480.0,economy,34484,,,
797961,8,483.0,economy,34484,,,
797962,2,503.0,economy,34484,,,
797963,3,513.0,economy,34484,,,
797964,2,856.0,economy,34484,,,
797965,2,1001.0,economy,34484,,,
797966,2,1132.0,economy,34484,,,
797967,3,1547.0,economy,34484,,,
797968,33,1555.0,economy,34484,,,
797969,2,1562.0,economy,34484,,,
797970,4,1604.0,economy,34484,,,
797971,5,1679.0,economy,34484,,,
797972,11,359.0,flex,34362,,,
797973,1,380.0,flex,34362,,,
797974,3,1613.0,flex,34362,,,
797975,4,1616.0,flex,34362,,,
797976,4,1661.0,flex,34362,,,
797977,4,311.0,economy,34362,,,
797978,2,312.0,economy,34362,,,
797979,1,320.0,economy,34362,,,
797980,83,327.0,economy,34362,,,
797981,1,353.0,economy,34362,,,
797982,7,354.0,economy,34362,,,
797983,136,359.0,economy,34362,,,
798055,2,1851.0,flex,34342,,,
798056,4,1868.0,flex,34342,,,
798057,5,1911.0,flex,34342,,,
798058,1,280.0,economy,34342,,,
798059,3,282.0,economy,34342,,,
798060,1,319.0,economy,34342,,,
798061,31,330.0,economy,34342,,,
798062,2,343.0,economy,34342,,,
798063,2,346.0,economy,34342,,,
798064,84,352.0,economy,34342,,,
798065,5,355.0,economy,34342,,,
798066,6,361.0,economy,34342,,,
798067,1,384.0,economy,34342,,,
798068,3,386.0,economy,34342,,,
798089,152,258.0,economy,34852,,,
798090,4,2043.0,flex,34611,,,
798091,2,2044.0,flex,34611,,,
798092,4,2093.0,flex,34611,,,
798093,2,207.0,economy,34611,,,
798094,2,249.0,economy,34611,,,
798095,2,295.0,economy,34611,,,
798096,6,304.0,economy,34611,,,
798097,6,305.0,economy,34611,,,
798098,42,311.0,economy,34611,,,
798099,2,312.0,economy,34611,,,
798100,10,314.0,economy,34611,,,
798101,2,320.0,economy,34611,,,
798102,2,330.0,economy,34611,,,
798103,2,336.0,economy,34611,,,
798104,4,395.0,economy,34611,,,
798105,2,439.0,economy,34611,,,
798106,2,465.0,economy,34611,,,
798107,2,486.0,economy,34611,,,
798108,2,489.0,economy,34611,,,
798109,8,493.0,economy,34611,,,
798110,2,500.0,economy,34611,,,
798111,2,512.0,economy,34611,,,
798112,2,515.0,economy,34611,,,
798113,65,520.0,economy,34611,,,
798114,4,528.0,economy,34611,,,
798115,2,545.0,economy,34611,,,
798116,2,765.0,economy,34611,,,
798117,4,843.0,economy,34611,,,
798118,2,1381.0,economy,34611,,,
798119,2,1695.0,economy,34611,,,
798120,12,2002.0,economy,34611,,,
798121,4,2010.0,economy,34611,,,
798122,48,2017.0,economy,34611,,,
798191,4,93.0,flex,34429,,,
798192,15,1472.0,flex,34429,,,
798193,1,1520.0,flex,34429,,,
798194,1,1553.0,flex,34429,,,
798195,10,220.0,economy,34429,,,
798196,2,226.0,economy,34429,,,
798197,1,234.0,economy,34429,,,
798198,2,285.4,economy,34429,,,
798199,1,289.0,economy,34429,,,
798200,72,291.0,economy,34429,,,
798201,3,295.0,economy,34429,,,
798202,32,325.0,economy,34429,,,
798203,4,337.0,economy,34429,,,
798204,1,1439.0,economy,34429,,,
798205,27,1472.0,economy,34429,,,
798213,2,1977.0,flex,34346,,,
798214,5,2043.0,flex,34346,,,
798215,5,2310.0,flex,34346,,,
798216,2,2358.0,flex,34346,,,
798217,5,2395.0,flex,34346,,,
798218,3,306.0,economy,34346,,,
798219,1,343.0,economy,34346,,,
798220,4,350.0,economy,34346,,,
798221,8,359.0,economy,34346,,,
798222,1,379.0,economy,34346,,,
798223,78,381.0,economy,34346,,,
798224,11,390.0,economy,34346,,,
798225,1,406.0,economy,34346,,,
798226,1,409.0,economy,34346,,,
798227,10,428.0,economy,34346,,,
798228,1,470.0,economy,34346,,,
798229,1,520.6,economy,34346,,,
798230,2,1656.0,economy,34346,,,
798231,6,1671.0,economy,34346,,,
